region,year,period,sensor,ndvi,evi,n_pixels,n_parts
Кемеровская область,2021,30,viirs,0.6397986775555667,0.3740251960491122,65244,1
Кемеровская область,2021,31,viirs,0.557937687368945,0.3243493040972182,65121,1
Кемеровская область,2021,32,viirs,0.5457911081571053,0.30715642652620423,65071,1
Кемеровская область,2021,33,viirs,0.4531838979132696,0.23545254771311652,46718,1
Кемеровская область,2021,34,viirs,0.4372199611654834,0.22007094680730865,41817,1
Кемеровская область,2021,35,viirs,0.3764521346771953,0.17734954338588457,61743,1
Кемеровская область,2022,13,viirs,0.27840276601412695,0.11666319238461789,60673,1
Кемеровская область,2022,14,viirs,0.2777401419526625,0.11967252033647491,59597,1
Кемеровская область,2022,15,viirs,0.3036043593262501,0.1475671487843862,58054,1
Кемеровская область,2022,16,viirs,0.3238701667056732,0.1567518856934362,64740,1
Кемеровская область,2022,17,viirs,0.4113772729069381,0.21891730674764878,64631,1
Кемеровская область,2022,18,viirs,0.4948980871049421,0.2743789155563165,64974,1
Кемеровская область,2022,19,viirs,0.500298364258728,0.2761565901802934,63227,1
Кемеровская область,2022,20,viirs,0.6056807778073684,0.3633002802646964,63128,1
Кемеровская область,2022,21,viirs,0.6521277059192285,0.39998951878271755,63375,1
Кемеровская область,2022,22,viirs,0.7918341056303722,0.5457261423793511,41793,1
Кемеровская область,2022,23,viirs,0.8330494320510745,0.6179530375946238,56658,1
Кемеровская область,2022,24,viirs,0.8231439418039673,0.6053564627445593,58613,1
Кемеровская область,2022,25,viirs,0.7998993458504524,0.5865801301107251,37043,1
Кемеровская область,2022,26,viirs,0.7737040082633017,0.5606184206229068,9681,1
Кемеровская область,2022,27,viirs,0.6443176218478048,0.44199366335780105,12896,1
Кемеровская область,2022,28,viirs,0.6450230879691847,0.4226526308889663,38239,1
Кемеровская область,2022,29,viirs,0.6385814642410479,0.40446636430808564,44612,1
Кемеровская область,2022,30,viirs,0.5914844299480291,0.35409709018054153,60169,1
Кемеровская область,2022,31,viirs,0.5818195890953751,0.3465243545403786,62202,1
Кемеровская область,2022,32,viirs,0.5070379144704759,0.2852566622392519,59636,1
Кемеровская область,2022,33,viirs,0.46717223570591737,0.2671828302889721,57882,1
Кемеровская область,2022,34,viirs,0.3800659472884293,0.21494605193142058,46443,1
Кемеровская область,2022,35,viirs,0.36667041039246867,0.19851874997345126,49972,1
Кемеровская область,2023,13,viirs,0.16064362657854003,0.08259595012536959,19639,1
Кемеровская область,2023,14,viirs,0.2250650114466878,0.1027679086598004,29522,1
Кемеровская область,2023,15,viirs,0.2625500666700772,0.1174820127850808,22499,1
Кемеровская область,2023,16,viirs,0.29296016756483045,0.1331174715067663,25060,1
Кемеровская область,2023,17,viirs,0.35183421784291324,0.1699963124691672,63502,1
Кемеровская область,2023,18,viirs,0.35649664893132527,0.1743702777625414,62485,1
Кемеровская область,2023,19,viirs,0.4115683215881225,0.23053839970579432,34281,1
Кемеровская область,2023,20,viirs,0.5117769991772884,0.2957159003589457,58247,1
Кемеровская область,2023,21,viirs,0.5587145981826798,0.3203706194510164,58494,1
Кемеровская область,2023,22,viirs,0.5579389184911325,0.31554886136731397,49927,1
Кемеровская область,2023,23,viirs,0.7234003069332873,0.4580498510843885,22929,1
Кемеровская область,2023,24,viirs,0.7572685759454347,0.5043871995721395,36160,1
Кемеровская область,2023,25,viirs,0.7690210883406924,0.5354610986664449,32354,1
Кемеровская область,2023,26,viirs,0.7818801123362368,0.531021208433436,20244,1
Кемеровская область,2023,27,viirs,0.7663835198800197,0.503256543124307,49136,1
Кемеровская область,2023,28,viirs,0.7572072361158201,0.495839384990763,43126,1
Кемеровская область,2023,29,viirs,0.7061515224386994,0.42109250374024276,59810,1
Кемеровская область,2023,30,viirs,0.7064067906959564,0.42370421580446505,63632,1
Кемеровская область,2023,31,viirs,0.6438489439522307,0.38590087996899164,49957,1
Кемеровская область,2023,32,viirs,0.597824366255258,0.3357541932004798,52670,1
Кемеровская область,2023,33,viirs,0.5613422414893391,0.3151126701685191,61753,1
Кемеровская область,2023,34,viirs,0.517862180492094,0.2879892906236284,64828,1
Кемеровская область,2023,35,viirs,0.48479265707914737,0.25690733891997586,65036,1
Кемеровская область,2024,13,viirs,0.2943124805951639,0.1302577018243793,64178,1
Кемеровская область,2024,14,viirs,0.2971168728533386,0.13399596207519285,64555,1
Кемеровская область,2024,15,viirs,0.29465073945305903,0.14493284252049357,43408,1
Кемеровская область,2024,16,viirs,0.35126783247129817,0.18061750759315565,64440,1
Кемеровская область,2024,17,viirs,0.35369755971480266,0.18162929521737545,64449,1
Кемеровская область,2024,18,viirs,0.4169852993961742,0.20875066165928652,35623,1
Кемеровская область,2024,19,viirs,0.5275812574546177,0.3042735025442324,6159,1
Кемеровская область,2024,20,viirs,0.6583700172416647,0.3996006976155973,64973,1
Кемеровская область,2024,21,viirs,0.7027041406658054,0.4502925808995007,65011,1
Кемеровская область,2024,22,viirs,0.7917796420443105,0.5439061346119162,63908,1
Кемеровская область,2024,23,viirs,0.8134563290854963,0.5791355771223048,61957,1
Кемеровская область,2024,24,viirs,0.8080032318528655,0.6027388704091625,42922,1
Кемеровская область,2024,25,viirs,0.7805619626279161,0.5823368065002118,14838,1
Кемеровская область,2024,26,viirs,0.7333391749510169,0.48955635584545487,56030,1
Кемеровская область,2024,27,viirs,0.7251719454397862,0.4797438606209831,55403,1
Кемеровская область,2024,28,viirs,0.6734479835304964,0.43087863668827914,60157,1
Кемеровская область,2024,29,viirs,0.6744578517278565,0.4318620964764784,63710,1
Кемеровская область,2024,30,viirs,0.6230622794871291,0.39546765827584734,52800,1
Кемеровская область,2024,31,viirs,0.5889930139141615,0.33785486182118624,25837,1
Кемеровская область,2024,32,viirs,0.583221491362454,0.3327046160747948,65190,1
Кемеровская область,2024,33,viirs,0.5658261632427148,0.3262851706585396,65177,1
Кемеровская область,2024,34,viirs,0.4751128627921175,0.26220915602868183,59276,1
Кемеровская область,2024,35,viirs,0.4731922983083191,0.2602334796430291,58588,1
Кемеровская область,2025,13,viirs,0.3038245700405225,0.1432170610999537,64292,1
Кемеровская область,2025,14,viirs,0.3028562977694661,0.14581494036266,62670,1
Кемеровская область,2025,15,viirs,0.31960004768761624,0.16594281833388408,65004,1
Кемеровская область,2025,16,viirs,0.37729607953047734,0.19236028528097063,64899,1
Кемеровская область,2025,17,viirs,0.4450125742981151,0.23736210261786034,58554,1
Кемеровская область,2025,18,viirs,0.5207333461072119,0.2971241720860965,40509,1
Кемеровская область,2025,19,viirs,0.5977284386921967,0.3467520893821483,52708,1
Кемеровская область,2025,20,viirs,0.7041797880834593,0.45118455097080573,59265,1
Кемеровская область,2025,21,viirs,0.7945534262002315,0.578649362661328,63885,1
Кемеровская область,2025,22,viirs,0.8120273630544302,0.6121581584458201,63586,1
Кемеровская область,2025,23,viirs,0.8282512783941787,0.6186017707137624,63831,1
Кемеровская область,2025,24,viirs,0.8269866033615526,0.6104161060127069,63007,1
Кемеровская область,2025,25,viirs,0.7916423892146753,0.5729112171567058,65229,1
Кемеровская область,2025,26,viirs,0.7840831588471974,0.5626032281793009,65232,1
Кемеровская область,2025,27,viirs,0.7141453503516428,0.4741774670334119,18327,1
Кемеровская область,2025,28,viirs,0.6632022074768507,0.42090970477133927,12468,1
Кемеровская область,2025,29,viirs,0.6350273042944307,0.37414409772431295,40906,1
Кемеровская область,2025,30,viirs,0.63033629622337,0.367162307541066,40925,1
Кемеровская область,2025,31,viirs,0.5648423931433909,0.31775834976731615,38305,1
Кемеровская область,2025,32,viirs,0.5506638513921924,0.3083675282087284,61976,1
Кемеровская область,2025,33,viirs,0.5298827041833272,0.2991676840089814,65159,1
Кемеровская область,2025,34,viirs,0.4738503199044163,0.27994038548226347,58738,1
Кемеровская область,2025,35,viirs,0.4197271900325182,0.21667318310902095,17900,1
Кировская область,2012,13,viirs,0.2923601154262181,0.13933962202310848,30560,1
Кировская область,2012,14,viirs,0.3135325195141973,0.1495895996872575,37656,1
Кировская область,2012,15,viirs,0.3452913461554063,0.17049722592371644,17032,1
Кировская область,2012,16,viirs,0.5438825550777234,0.31852032544641756,48787,1
Кировская область,2012,17,viirs,0.5841089639964431,0.3520057357899688,59556,1
